ID,Name,Nationality,BeginDate,EndDate,Gender
37643,Julia Wachtel,American,1956,1981,female
37664,Han Pham,Danish,1971,2070,female
37869,Sonia Švecova,Israeli,1946,1975,female
40470,Edo Jansen,Zimbabwean,1841,1903,non-binary
36999,Genpei Akasegawa,Japanese,1937,2014,male
37545,Gianni-Emilio Simonetti,Italian,1940,2009,male
37992,Klaus Groh,Polish,1936,2020,male
38023,Frederic Lieberman,American,1930,2013,male
14107,"Dwan Gallery, New York",Swiss,1957,2014,male
38040,Ludwig Gosewitz,German,1936,2007,male
38042,Spike Jones,Ugandan,1745,1778,male
38046,Nancy McElroy,Emirati,1900,1987,male
47039,Aktualni umeni,Ukrainian,1964,1998,female
37679,Raymond Jacobs,American,1923,1993,male
37681,Teresita Fernandez,American,1968,2029,female
37694,Jean Tschumi,Swiss,1904,1962,male
37702,Jack Goldstein,Canadian,1945,2003,male
37704,Katharina Sieverding,German,1944,1991,female
37732,Ingmar Bergman,Swedish,1918,2007,male
37712,Axel Schmid,German,1971,2013,male
37719,Destroy All Monsters,Scottish,1834,1884,male
115004,Goran Paskaljevic,Serbian,1947,2010,male
32361,John Sayles,American,1950,1983,male
37833,Mariah Robertson,American,1975,2045,female
37861,Edgar Arceneaux,American,1972,2059,male
37866,Sara Greenberger Rafferty,American,1978,2031,female
37879,Chitra Ganesh,American,1975,2026,female
37886,Chris Kabel,Dutch,1975,2008,male
37887,Paul Cocksedge,British,1978,2072,male
34218,Farkas Molnar,Hungarian,1897,1945,male
37910,Vincent Fecteau,American,1969,2036,male
37948,Pasqualino Cangiullo,Italian,1900,1975,male
36422,Francesco Cangiullo,Italian,1884,1977,male
37913,Pietro Gigli,Italian,1897,1987,male
37919,Alfred Roller,Austrian,1864,1935,male
37920,Bertalan Por,Hungarian,1880,1964,male
37922,Hermann Misler,German,1940,2026,male
37923,Ferdinand Rubeš,Czech,1971,1993,non-binary
37925,H. Pinparra,Nationality unknown,1949,2006,male
37926,Fritz Hellmut Ehmcke,German,1878,1965,male
37934,Haegue Yang,Korean,1971,2027,female
37946,Qiu Anxiong,Chinese,1972,2028,male
37949,Richard Schadewell,German,1737,1806,male
37955,Helene Haasbauer-Wallrath,Swiss,1885,1968,female
37960,Ernst Fischer,German,1910,2006,male
37964,Charles Henri Ford,American,1908,2002,male
35343,Atelier E.B,British,2007,2082,female
37966,Shahryar Nashat,Swiss,1975,2004,male
38004,Ray Tomlinson,American,1941,2016,male
38008,Nancy Azara,American,1939,2032,female
38009,Betsy Damon,American,1940,1963,female
38010,Lauren Ewing,American,1946,2001,female
38011,Harmony Hammond,American,1944,1977,female
38012,Diane Neumaier,American,1946,1990,female
38013,Joan Semmel,American,1932,1967,female
38014,Sylvia Sleigh,British,1916,2010,female
38015,May Stevens,American,1924,2019,female
38016,Athena Tacha,American,1936,2017,female
38017,Martha Wilson,American,1947,2024,female
38032,Juan Di Sandro,Argentine,1898,1988,male
38036,Dmitri Baltermants,Russian,1912,2000,male
38037,Enrico Imoda,Italian,1871,1910,male
38028,Elad Lassry,Israeli,1977,2023,male
37999,Brian Buczak,American,1954,1987,male
38395,Peter R. Meyer,Bulgarian,1820,1896,male
10727,Anonymous,Canadian,1966,1987,female
37497,Bob Grimes,American,1854,1895,male
38041,Francois Dufrene,French,1930,1982,male
38027,Alex Prager,American,1979,2016,female
38123,Jessica Jackson Hutchins,American,1971,2006,female
35902,Tabaimo,Japanese,1975,2018,female
38140,Alexandre Singh,French,1980,2051,male
38141,Danh Vo,Danish,1975,1999,male
7342,Sven Markelius,Swedish,1889,1972,male
38158,Jacob Gayer,American,1884,1969,male
38159,Miriam Bohm,German,1972,2031,female
38160,Jules Janssen,French,1824,1907,male
41670,"unknown, commercially printed",German,1958,2053,non-binary
38183,Yusuf Arakkal,Indian,1945,2008,male
38184,Giselle Baillie,South African,1971,2028,female
38187,Kim Berman,South African,1960,2029,female
38188,Kanuge John Bosco,Ugandan,1968,2013,male
38189,Tinus Boshoff,South African,1850,1891,male
38190,Chris Diedericks,Peruvian,1931,2005,male
38191,Bronwen Findlay,South African,1953,2036,female
38192,Alex Flett,Scottish,1718,1773,male
38194,Sister Sheila Flynn,British,1952,2041,female
38196,Penny George,South African,1755,1801,female
38197,Deryck Healy,South African,1937,2004,male
38198,Nyaniso Christopher Lindi,South African,1773,1863,male
38199,Joseph Madisia,Namibian,1904,1927,male
38200,Trevor Makhoba,South African,1956,2003,male
36808,Osiah Masekoameng,South African,1953,1987,male
38201,Judith Mason,South African,1938,2024,female
38202,Sipho Mdanda,South African,1960,2002,male
38203,Martin Moratillo,Peruvian,1968,2048,male
38204,Gabisile Nkosi,South African,1974,2008,female
38205,Daniel Ohene-Adu,Ghanaian,1952,2049,male
38206,Carmen Perrin,Peruvian,1953,2011,female
38207,Sthembiso Sibisi,South African,1976,2006,male
38193,Vukile Teyise,South African,1789,1859,male
38208,Dominic Thorburn,South African,1844,1872,male
38209,Yusuf Vahed,South African,1971,2069,male
38210,Amira Wasfy,Egyptian,1985,2008,female
38211,Judy Woodborne,South African,1966,2019,female
38212,Nhlanhla Xaba,South African,1960,2041,male
38213,Mduduzi Xakaza,South African,1965,2045,male
10191,Arturo Schwarz,Italian,1927,2025,male
73972,Bill Hine,Bosnian,1792,1865,non-binary
69765,Enrico Filippini,Italian,1932,1988,male
43077,Aaron Kuriloff,American,1929,2028,female
45259,Sara Seagull,Persian,1927,2004,male
38245,Marcel Alocco,French,1937,2011,female
38257,Billy Apple,New Zealander,1935,1993,male
38220,Cameron Platter,South African,1978,2070,male
38224,Studio AR.DI.TI,Italian,1969,2010,non-binary
38427,"Medu Art Ensemble, Gaborone, Botswana",Finnish,1843,1931,non-binary
38240,Laurence Humier,Belgian,1976,1997,female
38241,Kudzanai Chiurai,Zimbabwean,1981,2024,male
38242,Marco Cianfanelli,South African,1970,2004,male
38243,Barthelemy Toguo,Cameroonian,1967,2020,male
38246,Ernestine White,South African,1976,2009,female
42218,Georg Greger,German,1906,1928,male
38270,Philip Krumm,American,1941,1966,male
8106,Sugiura Kohei,Japanese,1932,2032,male
43295,Charlotte Moorman,American,1933,1991,male
36941,Sylvano Bussotti,Italian,1931,1970,male
69692,Ida Griffin,Bangladeshi,1747,1770,male
36834,Anna Halprin,American,1920,2007,female
38029,Roe Ethridge,American,1969,2003,male
38298,Thomas Hamilton,Tunisian,1869,1905,female
38326,Davorin Savnik,Slovenian,1929,2014,male
38373,Thomas Heatherwick,British,1970,1990,male
38512,Inge Morath,Austrian,1923,2002,female
38478,Tobias Frere-Jones,American,1970,2018,male
38481,Jonathan Hoefler,American,1970,2012,male
32468,Matthew Carter,British,1937,1979,male
38484,P. Scott Makela,American,1960,1999,male
38485,Jeffery Keedy,American,1957,2009,male
38486,Barry Deck,American,1962,2023,male
30188,Zuzana Licko,Slovak,1961,2022,female
38488,Albert-Jan Pool,Dutch,1960,2029,male
38490,Erik Spiekermann,German,1947,2039,male
38491,Neville Brody,British,1957,1982,male
8218,Thom Mayne,American,1944,1979,male
38518,Tunga,Brazilian,1952,2020,male
38563,American Type Founders,Canadian Inuit,1892,1930,male
38524,Tomasz Sarnecki,Polish,1761,1813,male
39765,Andrzej Budek,Polish,1959,2013,male
38549,De Wain Valentine,American,1936,1975,male
27326,Hugo Henneberg,Austrian,1863,1918,male
27325,Hans Watzek,Austrian,1848,1903,male
38608,Hans Werckmeister,Slovak,1974,2071,male
38611,Ewald Andre Dupont,Beninese,1998,2084,female
112602,F. W. Murnau,German,1888,1931,male
38612,Richard Eichberg,Iranian,1820,1855,female
38613,Kurt Gerron,Icelandic,1818,1870,female
38619,F. Holland Day,American,1864,1933,male
38637,Charles I. Berg,American,1856,1926,male
38623,Rudolf Eickemeyer Jr.,American,1896,1950,male
38624,Joseph Turner Keiley,American,1869,1914,male
38638,William A. Fraser,Greek,1767,1809,male
38639,William D. Murphy,Thai,1998,2092,male
38635,John E. Dumont,Cameroonian,1848,1907,male
38659,Mathilde Weil,American,1872,1918,female
38660,Emma Justine Farnsworth,American,1847,1876,female
38636,William B. Dyer,Haitian,1912,1984,male
38634,James Wells Champney,American,1843,1903,male
38627,Emilie V. Clarkson,American,1849,1932,female
38854,Louis Emerman,American,1846,1902,male
131745,Blanche Parker,American,1902,1984,female
38672,Adolf Boehm,Austrian,1861,1927,male
38678,Mateo Lopez,Colombian,1978,2031,male
36025,Richard Tipping,Australian,1949,2008,male
30081,Adam Dant,British,1967,2018,male
10295,"Apple, Inc.",Cuban,1976,2069,non-binary
38729,Dani (Leventhal) ReStack,American,1972,2022,female
38736,Arthur P. Bedou,American,1882,1966,male
38738,Annette Kelm,German,1975,2031,female
38739,Hank Willis Thomas,American,1976,2029,male
38741,Alex Dodge,American,1977,2072,male
39467,End Conscription Campaign (ECC),Filipino,1983,2033,female
38765,Dita Moser,Austrian,1883,1968,female
38851,Magda Mautner von Markhof,Austrian,1881,1944,female
9768,Raymond Loewy,American,1893,1986,male
32424,Stan VanDerBeek,American,1927,1984,male
36973,Jutta Koether,German,1958,1981,female
37044,Jesper Just,Danish,1974,2063,male
38839,Daniel Joseph Martinez,American,1957,1980,male
38858,Deana Lawson,American,1979,2071,female
38859,Ilene Segalove,American,1950,2030,female
38865,Revital Cohen,Israeli,1981,2081,female
39845,Miloslav Prokop,Czech,1896,1954,male
49165,Ambrogio Pozzi,Italian,1931,2012,male
38886,SUPERFLEX,Danish,1716,1736,non-binary
38946,Cengiz Çekil,Turkish,1945,2015,male
38901,Adam Pendleton,American,1984,2069,male
38908,Kerstin Bratsch,German,1979,2045,female
38921,Emiliano Godoy,Mexican,1974,2071,male
38945,Kirsten Everberg,American,1965,2029,non-binary
36726,Georg Tappert,German,1880,1957,male
39328,Heinrich Richter-Berlin,German,1884,1981,male
41432,W. Doessler,Polish,1937,1987,male
36727,Karl Jacob Hirsch,German,1892,1952,male
41264,Karl Otten,German,1889,1963,male
30844,Arthur Segal,Romanian,1875,1944,male
41149,Marcel Slodki,Polish,1892,1943,male
41158,Ottheinrich Strohmeyer,Bahamian,1787,1862,non-binary
41444,Ernst Moritz Engert,German,1892,1986,male
41150,František Bilek,Czech,1872,1941,male
36752,Georg Alexander Mathey,German,1884,1968,male
41151,Erich Gehre,German,1886,1937,male
41230,Waldemar Ohly,Canadian,1899,1977,male
958,Josef Capek,Czech,1887,1945,male
41156,Augusta von Zitzewitz,German,1880,1960,female
41157,Katharina Heise (Karl Luis Heinrich-Salze),German,1891,1964,female
41162,Jerzy von Hulewicz,Polish,1886,1940,male
41154,Wilhelm Schuler,German,1875,1965,male
41374,Lisa Pasedag,Filipino,1706,1744,female
41161,Bruno Beye,German,1895,1976,male
41167,Rudiger Berlit,German,1883,1939,male
41378,Max Schwimmer,German,1895,1960,male
41391,Georg Arndt,German,1824,1921,non-binary
36776,Aloys Wach,Austrian,1892,1940,male
41394,Gustav Heinrich Wolff,German,1886,1934,male
41410,Bruno W. Reimann,Luxembourgish,1779,1800,male
41412,Eugen Maria Karpf,Afghan,1922,1966,male
38943,Marek Piasecki,Polish,1935,2011,male
39034,J.L. Hammett Co.,Senegalese,1821,1898,non-binary
41686,Hans Kappler,German,1886,1961,male
39262,Lettie A. Allen,Kenyan,1891,1966,female
39263,Elizabeth Hallenbeck,Finnish,1939,1973,female
38842,Friedrich Froebel,German,1782,1852,male
39265,Mary Ethel Thompson,Albanian,1846,1940,female
39266,Auguste Cohn,Hungarian,1999,2059,male
39268,Ella Steigelman,American,1941,1988,female
39270,Rose A. Craigan,Macedonian,1721,1805,female
39271,Stella C. Salisbury,Bosnian,1988,2048,female
39272,Dorothy Sullivan,Costa Rican,1839,1860,female
39273,Whitney Nolte,Costa Rican,1731,1793,non-binary
39274,Elva L. Brownson,Persian,1763,1797,female
39275,Grace A. Snyder,Austrian,1739,1835,female
39276,M. A. Dillon,Canadian,1777,1828,female
39277,Edith M. Barber,Danish,1704,1737,female
39278,Fannie E. Kachline,American,1795,1881,female
39279,Margaret Heeps,Peruvian,1713,1810,female
39280,B. Ferrari,Coptic,1760,1850,male
39281,Florence E. Piper,Serbian,1813,1903,female
39282,Mahthilde Evans,Canadian,1962,2062,female
39035,Colombini & Guzzetti,German,1814,1867,female
38774,Sameer Makarius,Argentine,1924,2009,male
38687,Carmela Gross,Brazilian,1946,2039,female
39112,Kacie Kinzer,American,1983,2055,female
33210,Crispin Jones,British,1974,2010,male
39128,Ayah Bdeir,Lebanese,1982,2075,female
39155,Nicholas Felton,American,1977,2010,male
39156,Soner Ozenc,Turkish,1980,2045,male
39192,Manon de Boer,Dutch,1966,2005,female
38338,Susan Hefuna,German,1962,2005,female
39187,"PIKO, Sonneberg, Germany",Lithuanian,1726,1798,male
39193,Ion Grigorescu,Romanian,1945,1970,male
33190,Evan Roth,American,1978,2043,male
39218,Maarten Baas,Dutch,1978,2075,male
39325,Marc Bauer,Swiss,1975,2074,female
39326,Philippe Decrauzat,Swiss,1974,2008,female
39331,Charles Harry Jones,British,1866,1959,male
39719,Giancarlo Mazzanti,Colombian,1963,2000,male
39391,Oscar Bony,Argentine,1941,2002,male
34250,Jonas Wood,American,1977,2032,male
39470,Ron Gilad,Israeli,1972,2007,male
39487,Armando Andrade Tudela,Peruvian,1975,2051,male
39513,Kerry Tribe,American,1973,2013,female
39621,Lidy Prati,Argentine,1921,2008,female
38694,Paula Hayes,American,1958,2005,female
39633,Jacques Charlier,Belgian,1939,1971,male
36251,Peter Downsbrough,American,1940,1970,male
36991,Kathy Acker,American,1947,1997,female
39637,Gary Bigot,French,1948,2014,male
39639,Robert De Boeck,Coptic,1944,1999,male
39641,Marcel Marien,Belgian,1920,1993,male
35399,Peter Roehr,German,1944,1968,male
39651,Anne Collier,American,1970,2031,female
39659,Nadia Kaabi-Linke,Tunisian,1978,2004,non-binary
39662,Michael Buthe,German,1944,1994,male
11967,Stephane Mallarme,French,1842,1898,male
39696,Lynn Hershman Leeson,American,1941,2013,female
39771,George Georgiou,British,1961,2045,male
39780,Doug Rickard,American,1968,2000,male
39781,Viviane Sassen,Dutch,1972,2031,female
39772,Marguerite Humeau,French,1986,2047,female
39770,Moyra Davey,Canadian,1958,1983,female
38991,Saburo Murakami,Japanese,1925,1996,male
39822,Phil Collins,British,1970,2055,male
39898,Robert Rotifer,Austrian,1969,2009,male
39943,Ray Yoshida,American,1930,2009,male
39961,Tauba Auerbach,American,1981,2068,female
40057,Sanford Biggers,American,1970,2058,male
40142,Jean Heiberg,Norwegian,1884,1976,male
40207,Damian Ortega,Mexican,1967,2038,male
40304,Bob Sheff,American,1945,1976,non-binary
40383,Bill Rauhauser,American,1918,2017,male
40396,Bazon Brock,German,1936,2025,non-binary
40397,Hans Joachim Dietrich,German,1938,2028,female
40399,Bernd Lohaus,German,1940,2010,male
40400,Lambert Maria Wintersberger,German,1941,2034,non-binary
40410,Alec Soth,American,1969,2008,male
40411,Pieter Hugo,South African,1976,2024,male
40190,Werner John,Swiss,1941,2014,male
40029,Zenon Januszewski,Polish,1929,1983,male
39113,Peter Opsvik,Norwegian,1939,1973,male
40442,David Chipperfield,British,1953,1993,male
40461,John Cavanaugh,Bosnian,1787,1879,female
40462,John Cale,Welsh,1942,1985,female
40463,Pieter Vanderbeck,Burkinabe,1872,1932,non-binary
40577,Norbert Schwontkowski,German,1949,2008,male
34220,Candida Hofer,German,1944,2011,female
40578,Thomas Huber,Swiss,1955,2014,male
40579,Peter Piller,German,1968,2004,male
19529,Felix Harlan,Dutch,1810,1859,male
40529,Ryan Gander,British,1976,2038,male
40531,Senga Nengudi,American,1943,2003,female
40534,Joe Bradley,American,1975,2016,male
40544,Margaret Rose,Georgian,1859,1923,female
40555,Sturtevant,American,1924,2014,female
40556,Mariana Castillo Deball,Mexican,1975,2046,female
40557,Stephen Kaltenbach,American,1940,2025,male
40564,Charles Gaines,American,1944,2036,male
40552,Quay Brothers,American,1947,1985,male
40574,Hajra Waheed,Canadian,1980,2015,female
40513,Boris Orlov,Russian,1941,2006,male
40628,Pedro Almodovar,Spanish,1949,2049,male
31258,Luis Bunuel,Spanish,1900,1983,male
42265,Alexey Pajitnov,Russian,1955,2015,male
39560,Will Wright,American,1960,1997,male
40732,Henri Gerbault,French,1863,1930,male
40735,Tancrede Synave,French,1860,1936,male
32939,Louis Anquetin,French,1861,1932,male
40736,Ernest La Jeunesse,French,1874,1917,male
46078,Henry Bataille,French,1872,1922,male
40737,Maxime Dethomas,French,1867,1929,male
40740,Joseph Sattler,German,1867,1931,male
40742,Gustave Le Rouge,French,1867,1938,male
40743,Fabrice Mory,Ugandan,1819,1919,male
40744,Jean de Calduin,Costa Rican,1705,1755,female
40746,Henri Lebasque,French,1865,1947,male
40859,Annemarie Heinrich,German,1912,2005,female
40861,Haluk Akakce,Turkish,1970,2018,male
35426,Patty Chang,American,1972,2052,female
40863,Jason Salavon,American,1970,1997,male
40870,Anatole Saderman,Argentine,1904,1993,male
40921,Abraham Cruzvillegas,Mexican,1968,2005,male
40994,Beauford Delaney,American,1901,1979,male
40998,Gabriel Sierra,Colombian,1975,2039,male
40999,Maria Teresa Hincapie,Colombian,1956,2008,female
41033,Yuya Ushida,Japanese,1975,2071,male
41105,Jorinde Voigt,German,1977,2030,female
29983,Gorgona artists group,Croatian,1959,1966,female
41131,Josip Vaništa,Croatian,1924,2018,male
41148,Ricardo Porro,Cuban,1925,2014,male
41169,Shambhavi,Indian,1966,2063,female
41170,Johanna Calle,Colombian,1965,1999,female
41191,Jens S Jensen,Swedish,1946,2015,male
41199,Maria Kipp,American,1900,1988,female
41212,Taryn Simon,American,1975,1998,female
41223,Oscar Tuazon,American,1975,2060,male
42242,Ernst Thormahlen,Persian,1810,1859,male
41284,Adam Ant (Stuart Leslie Goddard),British,1954,2041,male
41285,X3 Studios,Peruvian,1718,1762,female
42244,Simon Levy,American,1946,2034,male
75341,Christopher Williamson,American,1950,2048,male
42280,Anya Phillips,American,1955,1981,female
41953,Randy Tuten,American,1946,1975,male
41287,Guy Peellaert,Belgian,1934,2008,male
41954,Mick Haggerty,American,1805,1877,male
42476,Fallout Productions,Panamanian,1769,1810,female
41288,Barney Bubbles (Colin Fulcher),British,1942,1983,male
42483,Winston Smith,Portuguese,1742,1763,male
42479,Thomas Klinkowstein,American,1950,2005,male
39654,Peter Saville,British,1955,2013,male
50186,Mickey Ortiz,Ethiopian,1701,1738,male
41298,Brian Davis,Kuwaiti,1965,2064,male
41299,Philip Cushway,Namibian,1875,1946,male
41302,Arturo Vega,Mexican,1943,2013,male
41303,Danny Fields,Cambodian,1740,1822,male
42279,Shane McGowan,Lebanese,1983,2015,male
68811,Jamie Reid,British,1947,1993,male
42462,M. Hirsch,Sierra Leonean,1874,1947,non-binary
42283,James McCaffry,American,1954,2011,male
42282,Mark Perry,Bulgarian,1808,1903,male
41307,Julia Gorton,American,1829,1929,female
8490,Richard Hell,American,1949,2035,male
41314,Gene Greif,American,1954,2004,male
41244,Virginia Overton,American,1971,2031,female
41271,Nick Cave,American,1959,1982,male
41278,Akram Zaatari,Lebanese,1966,2059,male
41325,Noriko Ambe,Japanese,1967,2030,female
35212,Shannon Ebner,American,1971,2059,female
41332,Bernardo Ortiz Campo,Colombian,1972,2000,male
41333,Henry Taylor,American,1958,2025,male
38915,Sharon Hayes,American,1970,2054,female
41345,Kader Attia,French,1970,2047,male
42029,Julie Taymor,American,1952,2008,female
41429,Sang-ok Shin,Korean,1926,2006,male
41431,Andres Jaque,Spanish,1971,1994,male
41433,Friz Freleng,American,1905,1995,male
41434,Michel Auder,American,1945,2039,male
41440,Shen Wei,Chinese,1977,2037,male
41443,Erik Barnouw,American,1908,2001,male
41551,Diana Barrie,American,1952,2023,female
41457,Pat Sullivan,Australian,1887,1933,male
32360,David O. Russell,American,1958,1986,male
24599,Lotte Reiniger,German,1899,1981,female
41474,Dennis Pies,American,1947,2002,male
41475,Lawrence C. Windom,American,1876,1905,male
41477,Alessandro Blasetti,Italian,1900,1987,male
41497,U.S. Navy,American,1970,2002,female
41512,Ousmane Sembene,Senegalese,1923,2007,male
41561,Michael Carapetian,British,1938,1978,male
41578,Andre Komatsu,Brazilian,1978,2016,male
41601,Vlatko Gilic,Yugoslav,1935,2008,male
41610,Lou Bunin,American,1904,1994,male
41620,Tom Chomont,American,1942,2010,male
41635,Didier Faustino,French,1968,2028,male
32768,Liz Deschenes,American,1966,2026,female
41650,Ringl + Pit,German,1832,1859,female
41664,Wael Shawky,Egyptian,1971,2033,male
41665,Justin Matherly,American,1972,2011,male
13929,Russell Lynes,American,1910,1991,male
35162,David Lamelas,Argentine,1946,1982,male
41718,raumlaborberlin,Puerto Rican,1867,1919,female
41583,Chen Shaoxiong,Chinese,1962,2016,male
41775,Arch Connelly,American,1950,1993,male
41790,James Longley,American,1972,2033,male
41791,Raúl Ruiz,Chilean,1941,2011,male
41792,Bill Daniel,American,1959,2047,male
41796,Alice Elliott,American,1946,1970,female
41797,Oscar Munoz,Colombian,1951,2032,male
41799,George Griffin,American,1733,1762,female
41804,Lea Lublin,Argentine,1929,1999,female
41817,Istvan Orosz,Hungarian,1951,2022,male
42000,Danilo Barbosa,Brazilian,1949,1990,male
37691,Cyprien Gaillard,French,1980,2044,male
41822,Massoud Hassani,Dutch,1983,2077,male
41828,Cathy Wilkes,Irish,1966,2045,female
41830,Dirk Vander Kooij,Dutch,1983,2076,male
41839,Igor Nikolayev,Russian,1924,1953,male
41841,William Friedkin,American,1935,2001,male
41845,Peter Medak,Hungarian,1937,1958,male
41846,Don Roos,American,1955,1980,male
41855,John Irvin,British,1940,1978,male
32273,John Huston,American,1906,1987,male
37819,Ridley Scott,British,1937,1965,male
41858,Jean-Claude Tramont,Belgian,1934,1996,male
41859,Bob Fosse,American,1927,1987,male
41860,Bruno Bozzetto,Italian,1938,2020,male
41861,John Landis,American,1950,2046,male
26626,Francis Ford Coppola,American,1939,1981,male
41862,Percy Adlon,German,1935,2026,male
26651,Stanley Kubrick,American,1928,1999,male
41863,Hal Ashby,American,1929,1988,male
41867,Herbert Ross,American,1927,2001,male
41868,Gene Saks,American,1921,2018,male
41870,Mark Rydell,American,1934,2032,male
32370,Steven Spielberg,American,1946,2019,male
41875,Norman Jewison,Canadian,1926,1969,male
41876,Bob Rafelson,American,1933,1978,male
41877,Mike Hodges,British,1932,2018,male
41878,Richard Lester,American,1932,2032,male
41880,Edward Zwick,American,1952,2051,male
41882,Randal Kleiser,American,1946,1993,male
41883,Blake Edwards,American,1922,2010,male
32175,Woody Allen,American,1935,2031,male
111741,Edouard Molinaro,French,1928,2013,male
41887,Peter Bogdanovich,American,1939,1964,male
41892,Richard Benjamin,American,1938,1988,male
41895,Roger Corman,American,1926,1976,male
41900,Alan J. Pakula,American,1928,1998,male
41901,Richard Rush,American,1929,2005,male
77824,"Jack Haley, Jr.",American,1933,2001,male
41905,Michael Crichton,American,1942,2008,male
41909,George Dunning,Canadian,1920,1979,male
41910,David Hand,American,1900,1986,male
41911,Ben Sharpsteen,American,1895,1980,male
41913,Clyde Geronimi,Italian,1901,1989,male
41915,Jack Kinney,American,1909,1992,male
41917,Riley Thomson,American,1912,1960,male
41923,Frank Tashlin,American,1913,1972,male
41918,Dick Lundy,American,1907,1990,male
41934,Chuck Jones,American,1912,2002,male
41587,Tex Avery,American,1908,1980,male
41944,Seymour Kneitel,Namibian,1908,1964,male
41952,Erwin Hauer,Austrian,1926,2017,male
39164,Munio Gitai Weinraub,Israeli,1909,1970,male
29732,Alvaro Siza,Portuguese,1933,2024,male
42012,Michele Abeles,American,1977,2067,female
42020,Lucian Pintilie,Romanian,1933,1993,male
42021,Corinna Belz,German,1970,2049,female
42110,Elia Suleiman,Palestinian,1960,2023,male
42124,Herbert Danska,American,1927,1986,male
40559,Mathias Poledna,Austrian,1965,2049,male
42158,Zoe Crosher,American,1975,2066,female
28426,Shirana Shahbazi,German,1974,2074,female
41986,Adam Helms,American,1974,2019,male
41987,John Newsom,American,1970,2004,male
41988,William Villalongo,American,1975,1998,male
42184,Eric Chahi,French,1967,2007,male
42186,Masaya Matsuura,Japanese,1961,2014,male
42188,CCP Games,Malaysian,1997,2045,female
42189,Valve,American,1996,2073,male
42222,Laurie Collyer,American,1967,2030,female
41920,Charles Nichols,American,1910,1992,male
42293,Nina Leen,American,1909,1995,female
42300,Roland Kayn,Puerto Rican,1887,1971,female
42301,Milko Kelemen,Croatian,1924,2018,non-binary
42491,Richard Barnes,American,1953,2005,male
42309,Jimenez Lai,Canadian,1979,2069,male
41935,Robert McKimson,American,1910,1977,male
45944,Elisabeth Lindemann,German,1879,1960,female
42323,Yto Barrada,Moroccan,1971,1994,female
37800,Steven Soderbergh,American,1963,2015,male
42336,Bela Kolarova,Czech,1923,2010,female
31292,Monika Sosnowska,Polish,1972,2053,female
42340,Martin Boyce,Scottish,1967,2030,male
31672,Michel Parmentier,French,1938,2000,male
42345,Monteiro Filho,Brazilian,1925,2017,male
42346,Antonio Bandeira,Brazilian,1922,1967,male
42347,Danilo di Prete,Brazilian,1911,1985,male
42348,Felix Beltran,Cuban,1938,2037,male
42349,Paolo Labanino,Cuban,1944,1995,male
42350,Gonzalez Ruiz,Argentine,1937,1970,male
42362,Daniel Grataloup,Swiss,1937,2001,male
42367,Barry Parker,British,1867,1947,male
42366,Markus Kayser,German,1983,2019,male
42442,DoDo Jin Ming,Chinese,1955,2022,female
42454,Nathalie Djurberg,Swedish,1978,2054,female
42455,Zanele Muholi,South African,1972,2067,female
42457,Dora Maurer,Hungarian,1937,2018,female
42464,Gardar Eide Einarsson,Norwegian,1976,2032,male
42465,Rashid Johnson,American,1977,2037,male
42466,Douglas Darden,American,1951,1996,male
42469,Abby Leigh,American,1948,2020,female
42485,Carlos Bunga,Portuguese,1976,2049,male
42490,Diane Lewis,American,1951,2017,female
39997,Nora Schultz,German,1975,2074,female
42576,Adrian Villar Rojas,Argentine,1980,2044,male
29689,Fernando Martin Menis,Spanish,1951,2000,male
42596,Toru Iwatani,Japanese,1955,2055,male
42266,Keita Takahashi,Japanese,1975,2017,male
42611,Jose Guillermo Castillo,Venezuelan,1938,1999,male
42616,Carlos Herrera,Venezuelan,1909,1988,male
42620,Valentin Carron,Swiss,1977,2000,male
42627,Rabih Mroue,Lebanese,1967,2034,male
42628,Meiro Koizumi,Japanese,1976,2036,male
18996,Jurgen Klauke,German,1943,2000,male
42632,Lillian Schwartz,American,1927,1999,female
42643,Loretta Fahrenholz,German,1981,2068,female
39882,Luigi Ghirri,Italian,1943,1992,male
42722,Ulu Grosbard,American,1929,2012,male
42750,Tom Hunter,British,1965,1989,male
42749,Annee Olofsson,Swedish,1966,1993,female
42751,Daniela Rossell,Mexican,1973,2034,female
42752,Vibeke Tandberg,Norwegian,1967,2035,female
42753,Hellen Van Meene,Dutch,1972,2026,female
28461,Mary Weatherford,American,1963,2025,female
41829,Ben Kinmont,American,1963,2016,male
42787,Carol Rama,Italian,1918,2015,female
42816,Filip Dujardin,Belgian,1971,2060,male
42969,Lyle Ashton Harris,American,1964,1986,male
42832,Jessica Yu,American,1966,2048,female
21439,Issey Miyake,Japanese,1938,1991,male
20354,Alfredo Boulton,Venezuelan,1908,1995,male
42846,Christopher Zalla,Kenyan,1974,2002,male
42851,Cristobal Lehyt,Chilean,1973,2003,male
42856,Waldemar Cordeiro,Brazilian,1925,1973,male
36008,Guy Maddin,Canadian,1956,2012,male
42858,Janice Kerbel,Canadian,1969,2067,female
42863,William Scott,American,1964,2053,male
32354,Alain Resnais,French,1922,2019,male
36009,Ken Loach,British,1936,1996,male
42831,Claude Chabrol,French,1930,2010,male
42906,Lisa Oppenheim,American,1975,2070,female
41251,John Outterbridge,American,1933,1981,male
42972,Lucy Raven,American,1977,2048,female
42987,Anna Ostoya,Polish,1978,2077,female
